img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/110816121851-160201173740-p-O-grenki-iz-zernovogo-hleba.jpg,Гренки из зернового хлеба,https://eda.ru/recepty/zavtraki/grenki-iz-zernovogo-hleba-57476,0,,2,10 минут,"['{""id"": 15037, ""name"": ""Цельнозерновой хлеб"", ""amount"": ""4 куска""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""3 столовые ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 14473, ""name"": ""Прованские травы"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""по вкусу""}']",4,0,0
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160717170530-160728201545-p-O-risovaya-kasha-ot-kristiana-lorencini.jpg,Рисовая каша от Кристиана Лоренцини,https://eda.ru/recepty/zavtraki/risovaya-kasha-ot-kristiana-lorencini-80069,0,,1,30 минут,"['{""id"": 14206, ""name"": ""Круглый рис"", ""amount"": ""50 г""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""5 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""5 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""10 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""120 мл""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""100 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""3 г""}']",19,0,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/110816122021-170210152936-p-O-frittata-s-shampinonami-i-vetchinoy.jpg,Фриттата с шампиньонами и ветчиной,https://eda.ru/recepty/zavtraki/frittata-s-shampinonami-i-vetchinoy-92179,0,Итальянская кухня,2,20 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""½ стакана""}', '{""id"": 13452, ""name"": ""Ветчина"", ""amount"": ""100 г""}', '{""id"": 13519, ""name"": ""Сыр моцарелла"", ""amount"": ""100 г""}', '{""id"": 14415, ""name"": ""Красный сладкий перец"", ""amount"": ""½ штуки""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""4 штуки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""½ штуки""}', '{""id"": 13466, ""name"": ""Тимьян"", ""amount"": ""по вкусу""}', '{""id"": 13530, ""name"": ""Шалфей"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}']",9,0,0
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160525131253-160531115703-p-O-oladi-iz-zelenoy-fasoli.jpg,Оладьи из зеленой фасоли,https://eda.ru/recepty/zavtraki/oladi-iz-zelenoy-fasoli-69457,0,,6,30 минут,"['{""id"": 13446, ""name"": ""Зеленая стручковая фасоль"", ""amount"": ""450 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""3 столовые ложки""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 головка""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""¼ стакана""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13521, ""name"": ""Сухие дрожжи"", ""amount"": ""¼ чайной ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 15015, ""name"": ""Молотый мускатный орех"", ""amount"": ""щепотка""}']",1,0,0
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213174921-160503131825-p-O-yaichnica-so-sparzhey.jpg,Яичница со спаржей,https://eda.ru/recepty/zavtraki/yaichnica-so-sparzhey-69122,0,,2,10 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13475, ""name"": ""Топленое масло"", ""amount"": ""100 г""}', '{""id"": 14297, ""name"": ""Свежая спаржа"", ""amount"": ""250 г""}', '{""id"": 13629, ""name"": ""Морская соль"", ""amount"": ""щепотка""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""по вкусу""}']",2,0,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/110816122021-170210152936-p-O-frittata-s-shampinonami-i-vetchinoy.jpg,Фриттата с шампиньонами и ветчиной,https://eda.ru/recepty/zavtraki/frittata-s-shampinonami-i-vetchinoy-92179,0,Итальянская кухня,2,20 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""½ стакана""}', '{""id"": 13452, ""name"": ""Ветчина"", ""amount"": ""100 г""}', '{""id"": 13519, ""name"": ""Сыр моцарелла"", ""amount"": ""100 г""}', '{""id"": 14415, ""name"": ""Красный сладкий перец"", ""amount"": ""½ штуки""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""4 штуки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""½ штуки""}', '{""id"": 13466, ""name"": ""Тимьян"", ""amount"": ""по вкусу""}', '{""id"": 13530, ""name"": ""Шалфей"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}']",9,0,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160327193714-161117151912-p-O-tvorozhno-ovsyanaya-zapekanka-s-yablokami.jpg,Творожно-овсяная запеканка с яблоками,https://eda.ru/recepty/zavtraki/tvorozhno-ovsyanaya-zapekanka-s-yablokami-81322,0,Русская кухня,4,50 минут,"['{""id"": 16072, ""name"": ""Обезжиренный творог"", ""amount"": ""540 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""100 мл""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""75 г""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""3 штуки""}']",11,0,0
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/170210144850-170228185540-p-O-chernichnyy-smuzi-so-slivkami.jpg,Черничный смузи со сливками,https://eda.ru/recepty/zavtraki/chernichnyy-smuzi-so-slivkami-92365,0,Итальянская кухня,1,5 минут,"['{""id"": 15276, ""name"": ""Замороженная черника"", ""amount"": ""по вкусу""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""1 штука""}', '{""id"": 13494, ""name"": ""Клубника"", ""amount"": ""2 штуки""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""2,5 мл""}', '{""id"": 13873, ""name"": ""Овсяная крупа"", ""amount"": ""5 г""}']",4,0,0
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/110805165929-170311150321-p-O-zapekanka-so-shpinatom.jpg,Запеканка со шпинатом,https://eda.ru/recepty/zavtraki/zapekanka-so-shpinatom-92438,0,Русская кухня,2,25 минут,"['{""id"": 15181, ""name"": ""Свежие листья шпината"", ""amount"": ""200 г""}', '{""id"": 13832, ""name"": ""Сливки 20%-ные"", ""amount"": ""50 мл""}', '{""id"": 13519, ""name"": ""Сыр моцарелла"", ""amount"": ""10 головок""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",67,0,0
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131085657-161213234006-p-O-tvorozhnaya-zapekanka-s-klyukvennym-varenem.jpg,Творожная запеканка с клюквенным вареньем,https://eda.ru/recepty/zavtraki/tvorozhnaya-zapekanka-s-klyukvennym-varenem-91570,0,Русская кухня,8,40 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""720 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""5 столовых ложек""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""½ чайной ложки""}', '{""id"": 13796, ""name"": ""Свежая клюква"", ""amount"": ""150 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""30 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""100 г""}']",6,0,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160927114839-161011172907-p-O-buterbrody-s-yaichnicey.jpg,Бутерброды с яичницей,https://eda.ru/recepty/zavtraki/buterbrody-s-yaichnicey-80899,0,Русская кухня,4,10 минут,"['{""id"": 13454, ""name"": ""Белый хлеб"", ""amount"": ""4 штуки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 15464, ""name"": ""Тертый сыр"", ""amount"": ""70 г""}', '{""id"": 13535, ""name"": ""Зеленый лук"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""щепотка""}']",7,0,0
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160415112843-160422080922-p-O-tvorozhnye-shariki-v-medovo-slivochnom-souse-zolotye-shariki.jpg,Творожные шарики в медово-сливочном соусе…,https://eda.ru/recepty/zavtraki/tvorozhnye-shariki-v-medovo-slivochnom-souse-zolotye-shariki-69002,0,,2,20 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""50 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""3 столовые ложки""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""1 штука""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""по вкусу""}', '{""id"": 13408, ""name"": ""Ванильный стручок"", ""amount"": ""по вкусу""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""по вкусу""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""по вкусу""}']",2,0,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131111301-160917102427-p-O-bananovye-syrniki-s-celnozernovoy-mukoy.jpg,Банановые сырники с цельнозерновой мукой,https://eda.ru/recepty/zavtraki/bananovye-syrniki-s-celnozernovoy-mukoy-80632,0,Американская кухня,2,15 минут,"['{""id"": 16072, ""name"": ""Обезжиренный творог"", ""amount"": ""250 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""1 штука""}', '{""id"": 16781, ""name"": ""Цельнозерновая мука"", ""amount"": ""3 столовые ложки""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""½ чайной ложки""}']",12,0,0
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131085053-171025112014-p-O-dieticheskaya-kofeynaya-zapekanka-bez-sahara.jpg,Диетическая кофейная запеканка без сахара,https://eda.ru/recepty/zavtraki/dieticheskaya-kofeynaya-zapekanka-bez-sahara-104222,0,Европейская кухня,4,1 час,"['{""id"": 16072, ""name"": ""Обезжиренный творог"", ""amount"": ""250 г""}', '{""id"": 18293, ""name"": ""Творог 5%-ный"", ""amount"": ""125 г""}', '{""id"": 15424, ""name"": ""Свежесваренный кофе"", ""amount"": ""15 мл""}', '{""id"": 20292, ""name"": ""Вяленый инжир"", ""amount"": ""1 штука""}', '{""id"": 18860, ""name"": ""Сушеные персики"", ""amount"": ""200 г""}', '{""id"": 13913, ""name"": ""Сушеные яблоки"", ""amount"": ""200 г""}', '{""id"": 22451, ""name"": ""Пшеничные отруби"", ""amount"": ""1 столовая ложка""}', '{""id"": 20393, ""name"": ""Овсяные хлопья быстрого приготовления"", ""amount"": ""1 столовая ложка""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""½ штуки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}']",0,0,0
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131085214-171101171407-p-O-gruzinskiy-omlet-so-shpinatom.jpg,Грузинский омлет со шпинатом,https://eda.ru/recepty/zavtraki/gruzinskiy-omlet-so-shpinatom-104285,0,,1,15 минут,"['{""id"": 13486, ""name"": ""Шпинат"", ""amount"": ""50 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""10 мл""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""30 г""}', '{""id"": 43621, ""name"": ""Сванская смесь"", ""amount"": ""3 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 г""}', '{""id"": 13636, ""name"": ""Сыр сулугуни"", ""amount"": ""20 г""}', '{""id"": 14025, ""name"": ""Свежая кинза (кориандр)"", ""amount"": ""5 г""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""5 г""}']",16,0,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131083923-170905195955-p-O-magadanskiy-zavtrak.jpg,Магаданский завтрак,https://eda.ru/recepty/zavtraki/magadanskiy-zavtrak-93913,0,Русская кухня,4,1 час,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""50 г""}', '{""id"": 15259, ""name"": ""Треска"", ""amount"": ""200 г""}', '{""id"": 13486, ""name"": ""Шпинат"", ""amount"": ""80 г""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""500 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 16589, ""name"": ""Соус унаги"", ""amount"": ""200 мл""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""20 мл""}']",4,0,0
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213175433-140916155809-p-O-smuzi-iz-ananasa-i-inzhira.jpg,Смузи из ананаса и инжира,https://eda.ru/recepty/zavtraki/smuzi-iz-ananasa-i-inzhira-46451,0,Европейская кухня,4,15 минут,"['{""id"": 13550, ""name"": ""Ананас"", ""amount"": ""½ штуки""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""4 штуки""}', '{""id"": 13491, ""name"": ""Инжир"", ""amount"": ""2 штуки""}', '{""id"": 13516, ""name"": ""Апельсины"", ""amount"": ""5 штук""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}']",14,0,0
